sample	experiment	well	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
09262017-C01	09262017	C01	1	1.872655747	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C02	09262017	C02	1	0.281216134	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C03	09262017	C03	1	1.970596925	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C04	09262017	C04	1	2.500293381	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C05	09262017	C05	1	2.695154538	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C06	09262017	C06	1	2.543606398	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C07	09262017	C07	1	1.161073437	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C08	09262017	C08	1	0.526591386	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C09	09262017	C09	1	2.208463137	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C10	09262017	C10	1	2.531741542	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C11	09262017	C11	1	2.522540525	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-C12	09262017	C12	1	2.610875875	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D01	09262017	D01	1	3.081897513	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D02	09262017	D02	0	0.232064784	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D03	09262017	D03	1	1.838602696	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D04	09262017	D04	1	2.832380433	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D05	09262017	D05	2	1.208233764	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D06	09262017	D06	1	3.050679071	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D07	09262017	D07	1	2.689036768	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D08	09262017	D08	1	2.086587951	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D09	09262017	D09	1	1.559965374	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D10	09262017	D10	1	2.485823615	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D11	09262017	D11	1	0.490129694	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-D12	09262017	D12	2	1.244600299	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E01	09262017	E01	1	2.230936688	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E02	09262017	E02	2	2.078648516	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E03	09262017	E03	1	0.814574485	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E04	09262017	E04	1	2.250807393	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E05	09262017	E05	1	2.507883983	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E06	09262017	E06	1	2.814771437	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E07	09262017	E07	1	0.907153407	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E08	09262017	E08	1	2.63991277	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E09	09262017	E09	1	2.467439809	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E10	09262017	E10	1	2.224336256	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E11	09262017	E11	1	0.564950038	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-E12	09262017	E12	1	2.591489786	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F01	09262017	F01	1	0.838895888	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F02	09262017	F02	2	2.345123373	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F03	09262017	F03	1	2.580267316	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F04	09262017	F04	1	2.459637928	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F05	09262017	F05	1	2.773700763	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F06	09262017	F06	1	1.421123662	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F07	09262017	F07	2	2.35365633	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F08	09262017	F08	1	2.526357185	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F09	09262017	F09	1	1.18819976	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F10	09262017	F10	1	2.773562291	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F11	09262017	F11	1	2.808262463	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-F12	09262017	F12	1	2.764746357	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G01	09262017	G01	1	1.332407059	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G02	09262017	G02	1	2.41958524	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G03	09262017	G03	2	0.945105498	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G04	09262017	G04	0	0.242315876	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G05	09262017	G05	1	0.548985361	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G06	09262017	G06	1	0.693734508	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G07	09262017	G07	1	0.700102081	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G08	09262017	G08	0	0.573212845	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G09	09262017	G09	1	2.664275298	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G10	09262017	G10	0	0.231481226	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G11	09262017	G11	1	1.931238232	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-G12	09262017	G12	1	2.410181587	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H01	09262017	H01	1	1.844459464	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H02	09262017	H02	1	2.347383339	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H03	09262017	H03	1	0.71265643	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H04	09262017	H04	0	0.181496355	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H05	09262017	H05	1	1.927890116	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H06	09262017	H06	1	2.250724599	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H07	09262017	H07	1	1.471398973	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H08	09262017	H08	1	2.543060975	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H09	09262017	H09	2	1.389368937	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H10	09262017	H10	1	0.691423151	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H11	09262017	H11	1	0.725778984	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
09262017-H12	09262017	H12	1	0.344260722	TRUE	NA18852	NA19114	NA19153	NA19207	0	0	50x dilution	2
